"ID","title","creator-info","details","credit","section","F-number","JH-number","Object number","Dimensions","Provenance","rgb_img","bw_img","rgb_shape","bw_shape","heads","Head of a Woman","Head of a Man","Head of a Woman 1","Head of a Woman 2","Head of a Woman 3","Head of a Woman 4","Head of a Prostitute","Head of an Old Man","Torso of Venus","Torso of Venus 1","Torso of Venus 2","Torso of Venus 3","this torso of Venus","standing torso of Venus","Plaster Cast of a Womans Torso","Plaster Cast of a Womans Torso 1","Male Torso","drawing","painting","portrait","still life","nude","figure (representation)","landscape (representation)","cityscape","animal art","Horse","Kneeling Ecorche","Portrait of a Prostitute","Woman Sewing","The Potato Eaters","Letter from Vincent van Gogh to Theo van Gogh with sketches of Head of a Woman and Head of a Woman","Van Gogh wrote","he wrote","drew","complementary colours","which he painted a number of times","He would use this technique more than once in his later work","1871 - 1880","1881","1884","1885","1886","1887","1890","Nuenen","Antwerp","Paris","Auvers-sur-Oise","Brussels"
"d0180V1962r","torso of venus","vincent van gogh (1853 - 1890), paris, march-may 1886","chalk on paper, 61.1 cm x 45.5 cm","credits (obliged to state): van gogh museum, amsterdam (vincent van gogh foundation)","","F1708r","JH1064","d0180V1962r","61.1 cm x 45.5 cm","left by the artist at the apartment of his brother theo van gogh, paris, sometime between october 1886 and january 1887; after theos death on 25 january 1891, inherited by his widow, jo van gogh-bonger, and their son, vincent willem van gogh, paris; administered until her death on 2 september 1925 by jo van gogh-bonger, bussum/amsterdam/laren; transferred by vincent willem van gogh, laren, on 10 july 1962 to the vincent van gogh foundation, amsterdam; agreement concluded on 21 july 1962 between the vincent van gogh foundation and the state of the netherlands, in which the preservation and management of the collection, and its placing in the rijksmuseum vincent van gogh, to be realized in amsterdam, is entrusted to the state; given on loan until the opening of the museum on 2 june 1973 to the stedelijk museum, amsterdam; on permanent loan to the rijksmuseum vincent van gogh from 2 june 1973 and at the van gogh museum, amsterdam, since 1 july 1994.","data\img\d0180v1962r\vangoghmuseum-d0180v1962r-800-rgb.jpg","data\img\d0180v1962r\vangoghmuseum-d0180v1962r-800-bw.jpg","[800, 587, 3]","[800, 587]","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?type=drawing","localhost","localhost","https://vangoghmuseum.nl/en/collection?genre=still life","https://vangoghmuseum.nl/en/collection?genre=nude","https://vangoghmuseum.nl/en/collection?genre=figure (representation)","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?date=1886","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?place=paris","localhost","localhost"
"d0180V1962v","torso of venus","vincent van gogh (1853 - 1890), paris, march-may 1886","chalk on paper, 61.1 cm x 45.5 cm","credits (obliged to state): van gogh museum, amsterdam (vincent van gogh foundation)","","F1708v","JH1065","d0180V1962v","61.1 cm x 45.5 cm","left by the artist at the apartment of his brother theo van gogh, paris, sometime between october 1886 and january 1887; after theos death on 25 january 1891, inherited by his widow, jo van gogh-bonger, and their son, vincent willem van gogh, paris; administered until her death on 2 september 1925 by jo van gogh-bonger, bussum/amsterdam/laren; transferred by vincent willem van gogh, laren, on 10 july 1962 to the vincent van gogh foundation, amsterdam; agreement concluded on 21 july 1962 between the vincent van gogh foundation and the state of the netherlands, in which the preservation and management of the collection, and its placing in the rijksmuseum vincent van gogh, to be realized in amsterdam, is entrusted to the state; given on loan until the opening of the museum on 2 june 1973 to the stedelijk museum, amsterdam; on permanent loan to the rijksmuseum vincent van gogh from 2 june 1973 and at the van gogh museum, amsterdam, since 1 july 1994.","data\img\d0180v1962v\vangoghmuseum-d0180v1962v-800-rgb.jpg","data\img\d0180v1962v\vangoghmuseum-d0180v1962v-800-bw.jpg","[800, 588, 3]","[800, 588]","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?type=drawing","localhost","localhost","https://vangoghmuseum.nl/en/collection?genre=still life","https://vangoghmuseum.nl/en/collection?genre=nude","https://vangoghmuseum.nl/en/collection?genre=figure (representation)","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?date=1886","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?place=paris","localhost","localhost"
"d0190V1962r","standing male nude and sitting figure (after bargue)","vincent van gogh (1853 - 1890), auvers-sur-oise, june 1890","pencil on paper, 44.3 cm x 27.3 cm","credits (obliged to state): van gogh museum, amsterdam (vincent van gogh foundation)","","F1508r","NA00000","d0190V1962r","44.3 cm x 27.3 cm","with his brother theo van gogh, paris, after july 1890; after theos death on 25 january 1891, inherited by his widow, jo van gogh-bonger, and their son, vincent willem van gogh, paris; administered until her death on 2 september 1925 by jo van gogh-bonger, bussum/amsterdam/laren; transferred by vincent willem van gogh, laren, on 10 july 1962 to the vincent van gogh foundation, amsterdam; agreement concluded on 21 july 1962 between the vincent van gogh foundation and the state of the netherlands, in which the preservation and management of the collection, and its placing in the rijksmuseum vincent van gogh, to be realized in amsterdam, is entrusted to the state; given on loan until the opening of the museum on 2 june 1973 to the stedelijk museum, amsterdam; on permanent loan to the rijksmuseum vincent van gogh from 2 june 1973 and at the van gogh museum, amsterdam, since 1 july 1994.","data\img\d0190v1962r\vangoghmuseum-d0190v1962r-800-rgb.jpg","data\img\d0190v1962r\vangoghmuseum-d0190v1962r-800-bw.jpg","[800, 487, 3]","[800, 487]","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?type=drawing","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?genre=nude","https://vangoghmuseum.nl/en/collection?genre=figure (representation)","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?date=1890","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?place=auvers-sur-oise","localhost"
"d0212V1962v","sitting male nude (after bargue)","vincent van gogh (1853 - 1890), auvers-sur-oise, june 1890","pencil on paper, 43.7 cm x 26.9 cm","credits (obliged to state): van gogh museum, amsterdam (vincent van gogh foundation)","","F1609v","NA00000","d0212V1962v","43.7 cm x 26.9 cm","with his brother theo van gogh, paris, after mid-june 1890; after theos death on 25 january 1891, inherited by his widow, jo van gogh-bonger, and their son, vincent willem van gogh, paris; administered until her death on 2 september 1925 by jo van gogh-bonger, bussum/amsterdam/laren; given on loan by vincent willem van gogh, laren to the stedelijk museum, amsterdam, since 22 october 1931; transferred by vincent willem van gogh on 10 july 1962 to the vincent van gogh foundation, amsterdam; agreement concluded on 21 july 1962 between the vincent van gogh foundation and the state of the netherlands, in which the preservation and management of the collection, and its placing in the rijksmuseum vincent van gogh, to be realized in amsterdam, is entrusted to the state; given on loan until the opening of the museum on 2 june 1973 to the stedelijk museum, amsterdam; on permanent loan to the rijksmuseum vincent van gogh from 2 june 1973 and at the van gogh museum, amsterdam, since 1 july 1994.","data\img\d0212v1962v\vangoghmuseum-d0212v1962v-800-rgb.jpg","data\img\d0212v1962v\vangoghmuseum-d0212v1962v-800-bw.jpg","[800, 482, 3]","[800, 482]","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?type=drawing","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?genre=nude","https://vangoghmuseum.nl/en/collection?genre=figure (representation)","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?date=1890","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?place=auvers-sur-oise","localhost"
"d0303V1972v","fragment of a venus","vincent van gogh (1853 - 1890), paris, march-may 1886","chalk on paper, 26.6 cm x 22.1 cm","credits (obliged to state): van gogh museum, amsterdam (vincent van gogh foundation)","","F0000","NA00000","d0303V1972v","26.6 cm x 22.1 cm","left by the artist at the apartment of his brother theo van gogh, paris, sometime between october 1886 and january 1887; after theos death on 25 january 1891, inherited by his widow, jo van gogh-bonger, and their son, vincent willem van gogh, paris; administered until her death on 2 september 1925 by jo van gogh-bonger, bussum/amsterdam/laren; agreement concluded on 21 july 1962 between the vincent van gogh foundation and the state of the netherlands, in which the preservation and management of the collection, and its placing in the rijksmuseum vincent van gogh, to be realized in amsterdam, is entrusted to the state; transferred by vincent willem van gogh, laren, to the vincent van gogh foundation, amsterdam, 17 may 1972; given on loan until the opening of the museum on 2 june 1973 to the stedelijk museum, amsterdam; on permanent loan to the rijksmuseum vincent van gogh from 2 june 1973 and at the van gogh museum, amsterdam, since 1 july 1994.","data\img\d0303v1972v\vangoghmuseum-d0303v1972v-800-rgb.jpg","data\img\d0303v1972v\vangoghmuseum-d0303v1972v-800-bw.jpg","[800, 673, 3]","[800, 673]","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?type=drawing","localhost","localhost","https://vangoghmuseum.nl/en/collection?genre=still life","https://vangoghmuseum.nl/en/collection?genre=nude","https://vangoghmuseum.nl/en/collection?genre=figure (representation)","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?date=1886","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?place=paris","localhost","localhost"
"d0399V1962","venus","vincent van gogh (1853 - 1890), paris, march-may 1886","charcoal (?), chalk, on paper, 50.9 cm x 39.7 cm","credits (obliged to state): van gogh museum, amsterdam (vincent van gogh foundation)","","F1363g","JH1052","d0399V1962","50.9 cm x 39.7 cm","left by the artist at the apartment of his brother theo van gogh, paris, sometime between october 1886 and january 1887; after theos death on 25 january 1891, inherited by his widow, jo van gogh-bonger, and their son, vincent willem van gogh, paris; administered until her death on 2 september 1925 by jo van gogh-bonger, bussum/amsterdam/laren; transferred by vincent willem van gogh, laren, on 10 july 1962 to the vincent van gogh foundation, amsterdam; agreement concluded on 21 july 1962 between the vincent van gogh foundation and the state of the netherlands, in which the preservation and management of the collection, and its placing in the rijksmuseum vincent van gogh, to be realized in amsterdam, is entrusted to the state; given on loan until the opening of the museum on 2 june 1973 to the stedelijk museum, amsterdam; on permanent loan to the rijksmuseum vincent van gogh from 2 june 1973 and at the van gogh museum, amsterdam, since 1 july 1994.","data\img\d0399v1962\vangoghmuseum-d0399v1962-800-rgb.jpg","data\img\d0399v1962\vangoghmuseum-d0399v1962-800-bw.jpg","[800, 620, 3]","[800, 620]","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?type=drawing","localhost","localhost","https://vangoghmuseum.nl/en/collection?genre=still life","https://vangoghmuseum.nl/en/collection?genre=nude","https://vangoghmuseum.nl/en/collection?genre=figure (representation)","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?date=1886","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?place=paris","localhost","localhost"
"d0401V1962","torso of venus","vincent van gogh (1853 - 1890), paris, march-may 1886","chalk on paper, 43.7 cm x 31.3 cm","credits (obliged to state): van gogh museum, amsterdam (vincent van gogh foundation)","","F1363b","JH1069","d0401V1962","43.7 cm x 31.3 cm","left by the artist at the apartment of his brother theo van gogh, paris, sometime between october 1886 and january 1887; after theos death on 25 january 1891, inherited by his widow, jo van gogh-bonger, and their son, vincent willem van gogh, paris; administered until her death on 2 september 1925 by jo van gogh-bonger, bussum/amsterdam/laren; transferred by vincent willem van gogh, laren, on 10 july 1962 to the vincent van gogh foundation, amsterdam; agreement concluded on 21 july 1962 between the vincent van gogh foundation and the state of the netherlands, in which the preservation and management of the collection, and its placing in the rijksmuseum vincent van gogh, to be realized in amsterdam, is entrusted to the state; given on loan until the opening of the museum on 2 june 1973 to the stedelijk museum, amsterdam; on permanent loan to the rijksmuseum vincent van gogh from 2 june 1973 and at the van gogh museum, amsterdam, since 1 july 1994.","data\img\d0401v1962\vangoghmuseum-d0401v1962-800-rgb.jpg","data\img\d0401v1962\vangoghmuseum-d0401v1962-800-bw.jpg","[800, 600, 3]","[800, 600]","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?type=drawing","localhost","localhost","https://vangoghmuseum.nl/en/collection?genre=still life","https://vangoghmuseum.nl/en/collection?genre=nude","https://vangoghmuseum.nl/en/collection?genre=figure (representation)","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?date=1886","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?place=paris","localhost","localhost"
"d0402V1962r","torso of venus","vincent van gogh (1853 - 1890), paris, march-may 1886","chalk on paper, 47.6 cm x 31.5 cm","credits (obliged to state): van gogh museum, amsterdam (vincent van gogh foundation)","","F1371r","JH1068","d0402V1962r","47.6 cm x 31.5 cm","left by the artist at the apartment of his brother theo van gogh, paris, sometime between october 1886 and january 1887; after theos death on 25 january 1891, inherited by his widow, jo van gogh-bonger, and their son, vincent willem van gogh, paris; administered until her death on 2 september 1925 by jo van gogh-bonger, bussum/amsterdam/laren; transferred by vincent willem van gogh, laren, on 10 july 1962 to the vincent van gogh foundation, amsterdam; agreement concluded on 21 july 1962 between the vincent van gogh foundation and the state of the netherlands, in which the preservation and management of the collection, and its placing in the rijksmuseum vincent van gogh, to be realized in amsterdam, is entrusted to the state; given on loan until the opening of the museum on 2 june 1973 to the stedelijk museum, amsterdam; on permanent loan to the rijksmuseum vincent van gogh from 2 june 1973 and at the van gogh museum, amsterdam, since 1 july 1994.","data\img\d0402v1962r\vangoghmuseum-d0402v1962r-800-rgb.jpg","data\img\d0402v1962r\vangoghmuseum-d0402v1962r-800-bw.jpg","[800, 509, 3]","[800, 509]","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?type=drawing","localhost","localhost","https://vangoghmuseum.nl/en/collection?genre=still life","https://vangoghmuseum.nl/en/collection?genre=nude","https://vangoghmuseum.nl/en/collection?genre=figure (representation)","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?date=1886","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?place=paris","localhost","localhost"
"d0402V1962v","venus de milo","vincent van gogh (1853 - 1890), paris, march-may 1886","chalk on paper, 47.6 cm x 31.5 cm","credits (obliged to state): van gogh museum, amsterdam (vincent van gogh foundation)","","F1371v","NA00000","d0402V1962v","47.6 cm x 31.5 cm","left by the artist at the apartment of his brother theo van gogh, paris, sometime between october 1886 and january 1887; after theos death on 25 january 1891, inherited by his widow, jo van gogh-bonger, and their son, vincent willem van gogh, paris; administered until her death on 2 september 1925 by jo van gogh-bonger, bussum/amsterdam/laren; transferred by vincent willem van gogh, laren, on 10 july 1962 to the vincent van gogh foundation, amsterdam; agreement concluded on 21 july 1962 between the vincent van gogh foundation and the state of the netherlands, in which the preservation and management of the collection, and its placing in the rijksmuseum vincent van gogh, to be realized in amsterdam, is entrusted to the state; given on loan until the opening of the museum on 2 june 1973 to the stedelijk museum, amsterdam; on permanent loan to the rijksmuseum vincent van gogh from 2 june 1973 and at the van gogh museum, amsterdam, since 1 july 1994.","data\img\d0402v1962v\vangoghmuseum-d0402v1962v-800-rgb.jpg","data\img\d0402v1962v\vangoghmuseum-d0402v1962v-800-bw.jpg","[800, 508, 3]","[800, 508]","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?type=drawing","localhost","localhost","https://vangoghmuseum.nl/en/collection?genre=still life","https://vangoghmuseum.nl/en/collection?genre=nude","https://vangoghmuseum.nl/en/collection?genre=figure (representation)","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?date=1886","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?place=paris","localhost","localhost"
"d1125S2005","the daughter of jacob meyer (after bargue after holbein)","vincent van gogh (1853 - 1890), brussels, october 1880-april 1881","pencil on paper, 42.6 cm x 30.5 cm","credits: kroller muller museum, otterlo and van gogh museum, amsterdam (purchased with support from the bankgiro loterij)","","F0847","JHjuv12","d1125S2005","42.6 cm x 30.5 cm, 82.3 cm x 70.6 cm","bought by h.p. bremmer, the hague, sometime between 1914 and 1920; after his death on 10 january 1956 with the heirs bremmer, the hague; with his son f. bremmer, the hague, c. 1960; after his death on 4 november 1981 inherited by his widow a.a. bremmer-hollmann, the hague; after her death in 1989 bequeathed to her inheritance; 12 december 1990 sale amsterdam, christies (impressionist and modern art from the collection of the late mrs. a.a. bremmer-hollmann, the hague), lot 254 (jacob meyers daughter-after hans holbein), bought by blondeau fine art services, geneve for nlg 74.750; 2004 sold by blondeau fine art services to annet gelink gallery, amsterdam, 2004; sold by annet gelink gallery to the van gogh museum and the kroller muller museum, 2005.","data\img\d1125s2005\vangoghmuseum-d1125s2005-800-rgb.jpg","data\img\d1125s2005\vangoghmuseum-d1125s2005-800-bw.jpg","[800, 570, 3]","[800, 570]","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?type=drawing","localhost","https://vangoghmuseum.nl/en/collection?genre=portrait","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?date=1871 - 1880","https://vangoghmuseum.nl/en/collection?date=1881","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?place=brussels"
